age_category,session_duration,tracks_listened,unique_artists
26-35,26.103708968308695,8,4
18-25,18.587999558877943,4,1
Under 18,17.870877694707797,4,1
18-25,9.830010736413787,2,1
26-35,40.61003547370048,8,2
18-25,22.27292907048067,6,3
36-50,33.62212787976986,7,2
18-25,19.12442197758614,4,2
18-25,24.12765084307382,6,2
Under 18,26.08389563101094,8,3
18-25,24.368431413223636,4,2
Under 18,17.7786217803046,3,1
18-25,8.54111701113829,2,1
18-25,36.73614873547572,12,4
18-25,15.820176993235162,4,2
26-35,46.3644274247393,10,6
18-25,16.70865631805633,4,2
26-35,37.09545403360138,8,3
26-35,30.746445708578953,9,3
18-25,25.348355471403742,6,3
36-50,19.02943719259724,5,2
26-35,22.812791423741025,7,3
18-25,18.185555820215352,4,2
50+,19.373844333224053,4,1
36-50,21.491587616497352,4,2
50+,15.966417101494201,3,1
26-35,18.475787570377122,5,2
18-25,14.981083653784253,4,2
18-25,23.736198694673668,5,3
26-35,19.385148323726952,4,1
50+,12.504778565331396,3,1
26-35,26.128081092453684,8,3
36-50,8.908162959745784,2,1
18-25,19.95521689827515,4,1
18-25,20.551864317676948,4,1
50+,20.814487415925292,4,2
36-50,24.046611719700238,6,3
50+,11.610429009035414,2,1
36-50,20.882678187832436,6,2
18-25,24.56945684358971,5,1
26-35,28.344322579503437,6,2
50+,14.090647897263876,4,2
26-35,28.327227794115526,7,3
18-25,26.404224762631078,7,3
18-25,13.16590674652685,3,1
26-35,9.31813009109945,2,1
Under 18,32.4184437048503,6,3
26-35,27.522679312621946,7,3
Under 18,16.798957197761638,4,2
18-25,16.559112935275643,5,1
36-50,22.880743225142634,4,1
18-25,27.287128873650914,8,3
36-50,12.941271178771084,3,1
18-25,17.193388081233792,4,2
50+,26.269837099772868,7,2
18-25,25.772332690740704,6,2
Under 18,25.175154043883314,6,2
36-50,24.446179068273363,6,3
36-50,23.86288765919502,5,2
18-25,16.722774273247786,4,2
50+,15.208917412179872,4,1
26-35,31.449059580482924,9,5
50+,15.301962180563619,4,2
26-35,27.270660654358895,8,3
18-25,21.062148439275433,5,2
18-25,35.343213077389386,10,4
18-25,18.87704392564318,3,1
26-35,34.347706498016024,8,3
18-25,24.951135739647405,5,2
Under 18,19.179299788113674,5,2
18-25,11.292088649676083,3,1
18-25,19.629255093232466,4,2
36-50,27.395418560483197,7,3
26-35,15.201459358166685,4,1
36-50,27.014257009211804,7,3
50+,24.714434352105872,7,2
26-35,25.768056559295193,6,2
50+,22.56848350711752,6,3
18-25,20.981781380481507,4,1
18-25,23.99967008648569,7,4
18-25,30.455062000286187,6,3
18-25,9.122168348288074,1,1
36-50,17.4086866431771,4,1
26-35,35.00545150338683,11,4
18-25,30.045844139127247,6,3
26-35,13.736592501052261,3,1
26-35,37.49842878245906,9,4
18-25,1.9950240863195425,1,1
26-35,30.00471614956063,8,4
50+,19.09397142667502,5,2
36-50,17.6013241466419,4,2
26-35,19.627631010874058,4,2
18-25,15.55721404510194,3,1
Under 18,18.570933055074214,5,2
18-25,33.9022476221414,7,3
36-50,26.938621824843253,5,1
18-25,30.04082891048465,9,3
18-25,17.745459915806897,5,3
50+,19.151294620285814,4,1
36-50,15.570432177298965,3,1
26-35,22.772442233930384,7,2
Under 18,16.132502960548265,3,1
Under 18,23.42047456917745,4,2
Under 18,15.052019271592556,4,1
26-35,18.305080544260353,5,1
Under 18,22.774456434716043,4,1
36-50,21.678898198769073,5,3
50+,14.497329707149545,3,1
18-25,14.073491082151946,3,1
18-25,15.09391157144412,4,1
26-35,31.516916215189568,9,3
50+,20.087640711813002,4,2
36-50,17.468937248941423,4,1
Under 18,14.992264253434268,4,1
18-25,11.96866688574075,2,1
36-50,19.64045040613368,4,2
26-35,25.98363402199193,6,2
Under 18,13.847410612908345,4,2
26-35,42.49850848069458,10,5
36-50,25.742694610281987,8,3
18-25,19.774771197585956,5,2
36-50,22.510435749897756,5,1
Under 18,10.26016795714961,3,1
36-50,14.805833449771985,4,2
26-35,35.58313691535867,10,4
18-25,31.445691805269107,8,4
26-35,7.276868561439226,2,1
36-50,24.822304972558946,7,3
50+,24.90819251356293,7,3
18-25,17.607805299593267,4,1
26-35,37.15474824559058,9,3
26-35,31.138780556482665,7,2
26-35,28.607281595772985,6,2
36-50,20.532051815779162,6,3
Under 18,20.64476945877516,4,1
18-25,16.86810202095764,3,1
26-35,27.37165730540852,8,2
18-25,21.769627536451306,5,1
50+,15.828561789475852,4,2
26-35,9.423725087436452,2,1
18-25,18.635083325477726,5,1
36-50,15.892760460884045,5,1
18-25,12.153894123421303,3,1
26-35,19.480014859252073,4,1
Under 18,25.788176645347853,6,2
18-25,12.2220813549744,4,1
Under 18,13.788114487059175,2,1
26-35,30.654190388813838,9,3
18-25,14.640473168934204,3,1
18-25,12.109599968661286,2,1
18-25,25.661855006875406,5,2
18-25,19.093741351902906,6,3
50+,18.32669963856907,4,2
Under 18,18.43292546320186,4,1
36-50,24.539851663873613,5,2
26-35,30.483783691872333,8,3
26-35,24.0161074046954,5,3
18-25,9.512975110809041,2,1
50+,19.48740689766835,4,2
18-25,17.619956271675637,4,1
26-35,31.858278216307667,6,3
50+,13.521945644371339,2,1
36-50,20.113632067955052,5,2
26-35,13.145065193734853,2,1
50+,21.91577770204088,4,1
26-35,34.80279833674707,7,2
18-25,16.58401570950746,3,1
18-25,18.641427304541804,5,1
18-25,14.33224598336568,4,1
18-25,15.007219923276551,4,1
36-50,26.161364242794264,6,2
26-35,20.966786934382228,5,1
Under 18,23.326049565067372,5,1
36-50,21.90861975793225,7,2
18-25,25.253936234346725,6,2
50+,16.038008176673667,4,1
50+,23.426547905912496,5,1
50+,27.377253384029892,7,3
36-50,11.797901071874431,3,1
18-25,19.35481468782391,6,3
26-35,24.257742903176016,6,2
18-25,14.990009371025927,3,1
18-25,22.852554279029153,5,2
26-35,33.96477785135188,6,2
Under 18,6.1818651222630265,1,1
50+,7.75157882480808,1,1
50+,26.287142795395454,6,3
18-25,18.322778387160117,4,1
26-35,25.715657179138443,5,2
18-25,12.520704712662836,2,1
36-50,22.265990562287687,5,2
26-35,35.951003516323404,8,2
18-25,23.474970457339115,5,2
18-25,21.349210559702563,7,2
18-25,7.610014399276638,2,1
50+,21.713462222332662,6,3
18-25,20.06710819343596,6,2
Under 18,15.744024148658209,4,1
36-50,25.855051036134768,5,2
36-50,16.91286479873454,4,1
36-50,25.36463965006518,7,3
26-35,34.735086990658054,7,3
26-35,26.23371566454531,7,3
26-35,21.608043244678008,5,2
Under 18,15.994939699815161,5,2
26-35,28.061482749902073,5,1
Under 18,16.975800085301533,3,1
18-25,36.5654293198841,7,4
50+,10.9244186568171,2,1
18-25,19.091665064905698,5,2
50+,19.36285689719319,5,2
18-25,21.074621205818428,4,2
18-25,16.07472624902623,3,1
26-35,34.85810034037749,11,4
36-50,26.001117403858046,7,3
26-35,30.91829530413615,6,2
36-50,17.99244558173068,5,2
Under 18,17.180837951432093,4,1
50+,20.441247597694943,6,2
18-25,12.29646215234298,3,1
36-50,25.993396010419545,7,2
18-25,19.29334653399053,4,1
36-50,28.38757368111264,9,4
26-35,21.57904348537593,5,1
18-25,32.699241732290844,7,2
50+,20.052515265842622,4,1
18-25,23.643023929135467,7,3
18-25,15.152000834956649,3,1
36-50,23.52004185715015,5,2
Under 18,16.155368075665304,5,1
18-25,9.21754977726677,2,1
26-35,23.434767372546162,7,2
36-50,28.976903920675333,6,2
Under 18,19.551157909680924,5,2
26-35,22.646841622908532,7,2
26-35,22.54066154267116,5,2
36-50,35.44949768730319,8,4
50+,21.042110880848714,5,1
36-50,12.45996434950175,3,1
26-35,20.65483505926928,5,2
18-25,17.19427930739517,3,1
Under 18,14.951550527303695,3,1
26-35,25.514853195519205,6,2
50+,15.130529023854093,4,1
26-35,20.89797137628333,5,2
Under 18,21.074631065380085,4,2
18-25,9.214944686057336,2,1
26-35,7.791430805443458,1,1
26-35,34.94257518185903,8,3
26-35,31.697829607545714,6,2
26-35,27.95113830609154,6,3
18-25,22.132678482555253,5,2
50+,17.05373715972002,4,1
26-35,49.12772976198747,11,5
18-25,21.350681283191825,5,1
18-25,38.25667513526875,8,3
50+,28.314036606948903,5,1
36-50,24.769903240357863,6,2
18-25,18.530077873904567,5,1
Under 18,20.112080109670668,5,3
Under 18,17.19421024164048,3,1
18-25,23.227013457485285,5,3
26-35,30.39035851650082,8,2
26-35,15.206487912595662,4,1
26-35,45.91573052931974,13,8
26-35,18.75213979909912,4,1
Under 18,1.1957593953120451,1,1
Under 18,19.427415560435005,6,3
18-25,11.960915017041032,3,1
18-25,19.626003357436655,4,1
Under 18,20.49647595466587,4,1
26-35,28.562251852147874,7,4
36-50,28.035129674898634,5,2
36-50,15.955151612673323,3,1
36-50,19.819984419600562,3,1
26-35,30.428373895172214,8,2
26-35,19.740693977069476,4,1
18-25,6.858228269751773,1,1
50+,21.096968046460304,4,2
18-25,16.04322675709204,4,2
18-25,15.577312830500713,4,1
18-25,20.840461637490478,5,2
50+,18.020691418468484,3,1
50+,22.986098071248826,5,1
36-50,14.505669154772297,3,1
26-35,43.09722750872666,9,4
26-35,13.686872198656378,3,1
50+,16.061254274474422,3,1
26-35,18.05181046009465,5,1
50+,18.277701217417434,4,1
18-25,20.13141887688053,5,1
18-25,21.16456966331419,4,1
36-50,23.567980509943382,5,2
Under 18,29.14477858740465,6,2
50+,18.783208043249406,5,2
26-35,36.106882330005455,10,5
50+,9.24801423335411,2,1
18-25,4.709622777270633,1,1
26-35,26.016284121715643,6,3
18-25,22.288972823129303,4,1
26-35,20.729131743654953,5,3
26-35,24.918900218759145,6,3
50+,23.37664555612542,5,2
26-35,30.362772618451928,7,2
18-25,17.690248904561034,4,1
50+,18.98934789863006,4,2
18-25,25.312187265996332,6,3
18-25,11.393165434567495,3,1
Under 18,14.365112866572444,3,1
36-50,27.540125697864152,6,2
18-25,7.892342651355198,1,1
18-25,12.367569618272128,2,1
50+,11.933167750538164,3,1
36-50,27.507026760761946,6,2
Under 18,12.406149150122387,3,1
36-50,26.75135699299903,7,4
50+,16.233405367672017,4,1
Under 18,32.45093838795823,8,2
36-50,22.769957723728453,5,2
26-35,33.53553368892253,6,2
26-35,28.682872223067243,6,2
18-25,16.844178127558937,5,2
26-35,24.89964005277343,5,2
Under 18,20.058648334561497,4,1
36-50,19.22890045191768,4,2
Under 18,26.21535480310601,6,2
18-25,37.57424593143745,11,4
18-25,20.810971794883447,6,2
36-50,26.29966722074486,7,3
18-25,23.701624435120024,6,2
18-25,1.7296194505824296,1,1
18-25,23.44097363063414,5,1
36-50,24.649132452249734,6,3
18-25,11.259897811156549,2,1
36-50,11.26894445079085,2,1
Under 18,22.99004087469799,6,2
18-25,31.51700440324803,9,4
26-35,22.04534776661605,7,3
50+,16.34167390373855,4,2
Under 18,36.15816702103781,7,2
Under 18,26.271922163482586,6,2
18-25,11.500138088675952,3,1
26-35,19.295965310972285,4,1
18-25,35.25494677307972,11,6
36-50,18.02180860519094,5,2
Under 18,16.267362143031267,4,2
18-25,24.694456797810005,6,2
18-25,18.155359151669202,4,2
26-35,28.547405239344695,6,2
26-35,27.303012486192447,6,2
Under 18,18.984010717083976,3,1
50+,24.04673798964224,5,1
18-25,11.073047933507826,3,1
26-35,25.93997640898213,6,2
26-35,20.358111854304163,4,1
18-25,31.493816357166388,9,4
36-50,20.953274281048508,5,2
36-50,33.53559813307577,9,4
18-25,17.047745585213153,3,1
26-35,25.873148937046444,8,2
18-25,27.6167336196023,5,2
26-35,17.355469630648713,5,2
18-25,30.56369298602609,6,2
36-50,22.156702033077657,6,3
18-25,22.880925794520714,5,1
Under 18,23.822143625870517,5,2
18-25,19.467615706502155,4,1
18-25,14.331413192081818,2,1
26-35,25.75385237904257,7,3
18-25,5.9208775289273206,1,1
36-50,14.135919134765624,3,1
18-25,19.019281040076436,3,1
26-35,37.37881683763551,11,4
26-35,37.136607659856665,12,7
50+,22.897331170633432,7,3
50+,10.304709619252307,2,1
36-50,23.804576921646863,6,2
36-50,16.83636833439958,4,1
18-25,19.529529321801583,4,2
36-50,27.727019730111316,6,2
50+,21.289411269300437,5,1
Under 18,28.982261314828655,7,3
26-35,13.726222956361541,3,1
18-25,12.840219347864407,3,1
26-35,37.05147803206284,10,4
18-25,30.652497075957328,8,3
26-35,24.870534470528803,6,2
26-35,24.81305917752626,5,2
50+,23.86405221731187,5,2
26-35,29.257051311695463,6,2
36-50,25.638016466005986,7,2
18-25,13.526293020347758,3,1
18-25,28.04552722063233,7,3
18-25,18.60237463977185,3,1
18-25,10.253512445722123,2,1
18-25,14.530585947224779,3,1
26-35,20.223357293353473,4,1
26-35,36.82412113158966,7,2
26-35,19.426944454500358,5,1
18-25,22.692825919716437,5,2
18-25,5.228222056333278,1,1
26-35,32.49443390676493,8,3
Under 18,14.458900278833202,3,1
18-25,22.73575136484447,4,2
Under 18,22.733022532416157,6,2
Under 18,24.430915507547496,7,3
18-25,22.32614402623997,4,1
Under 18,33.401705695019224,8,3
18-25,21.461158022101422,4,1
26-35,42.98823874350316,9,3
Under 18,24.4641296861981,6,2
18-25,21.922992410688494,5,3
50+,22.457551430481953,4,2
36-50,23.180334063075822,4,1
18-25,23.14411088846721,5,1
50+,19.73646631384929,5,2
18-25,21.732593976460052,6,3
Under 18,34.82964699081473,10,3
50+,29.361865185584932,7,3
36-50,23.96219115945069,5,1
18-25,28.81621277368304,8,2
26-35,34.60759209521396,7,4
26-35,33.742023490790935,9,3
18-25,23.815360672340468,5,2
18-25,24.643793748367255,6,3
18-25,23.99847729242022,5,2
50+,14.40723328489404,2,1
Under 18,19.542806544271922,5,2
36-50,14.819216977890413,3,1
Under 18,24.03509612671938,5,2
18-25,23.018206993668933,6,2
26-35,30.59457845046294,7,3
26-35,18.80168187354539,4,1
Under 18,26.751417624148736,6,2
18-25,23.29919633383901,5,2
26-35,42.863657414039395,13,5
Under 18,25.642349197498685,7,4
Under 18,15.81560473326865,4,1
26-35,14.197936036954754,3,1
26-35,26.745257116013164,5,1
18-25,12.795446740528366,2,1
26-35,19.12387243808294,4,2
50+,13.170220892579604,3,1
Under 18,15.932109040588687,3,1
26-35,36.64963426305623,9,3
Under 18,13.228605202266879,3,1
Under 18,17.02719206786521,4,1
18-25,9.986081921823743,2,1
18-25,8.055154438553181,2,1
36-50,20.32348291909728,6,2
18-25,21.452390736457367,4,2
26-35,15.797165088100614,4,2
18-25,9.363957437512843,2,1
18-25,6.900673150026288,1,1
26-35,26.16350870412597,5,1
36-50,27.609638952691856,8,3
36-50,13.430246653295486,2,1
36-50,18.113467717949227,5,1
18-25,27.57591692839843,8,2
36-50,20.7187028328587,6,3
18-25,19.29729388353282,6,2
26-35,28.04244345634163,8,2
50+,15.784159591701755,3,1
Under 18,14.556076316443885,4,1
18-25,22.15137143245872,4,2
26-35,13.949962323603241,3,1
26-35,12.102283129085906,2,1
18-25,15.155696424890499,3,1
50+,21.56028402079941,5,2
26-35,34.29972544593667,10,3
18-25,16.67565320763448,5,1
Under 18,25.812037498695204,5,1
36-50,30.290221576575714,7,2
Under 18,20.264270166308542,5,1
Under 18,24.454970315110913,5,2
26-35,39.93249324687976,10,4
26-35,19.361687148851637,3,1
26-35,23.066982105938106,5,2
18-25,31.203572381394054,9,3
36-50,16.35863242917572,4,1
50+,18.777599695298573,5,1
18-25,15.60201091319586,4,2
26-35,35.90964257275249,7,3
50+,12.076007690203273,3,1
26-35,24.462848981554767,6,2
26-35,16.624305208941742,3,1
18-25,9.734095991548966,2,1
26-35,9.815174673194715,2,1
26-35,23.682650722824924,7,2
26-35,28.869208149831007,8,3
50+,18.09160249475477,3,1
Under 18,21.642258165570674,5,2
Under 18,16.959179080505212,4,1
Under 18,26.890650480157316,5,1
26-35,30.822391061318132,8,4
Under 18,20.878684578966677,4,2
26-35,26.64348496157587,5,2
18-25,16.73955991909773,5,2
18-25,33.61798970936526,7,3
18-25,25.657466202867067,5,1
36-50,21.383145251163388,4,2
26-35,23.618994211205877,6,3
50+,16.05147810095508,5,2
26-35,22.6106344434546,7,2
Under 18,21.72479390393759,5,1
18-25,8.05330323919242,2,1
50+,16.754463404542424,4,2
26-35,23.95123860662005,4,1
Under 18,19.941820464228623,5,1
26-35,26.39689790027369,6,2
18-25,20.22316773126652,4,1
18-25,22.835697043682487,6,3
18-25,19.055227111675322,5,2
36-50,27.92802040676525,5,2
Under 18,24.60481808670654,5,2
18-25,35.72156606243033,11,4
18-25,24.912180288858778,7,2
18-25,14.78384360585255,3,1
26-35,23.745724748922566,5,1
Under 18,16.448847975858783,4,2
18-25,20.055757442767927,4,1
50+,23.489315829077743,6,2
18-25,17.733043434921605,3,1
18-25,16.020401176018954,3,1
18-25,23.614011397029387,6,3
26-35,18.47790982840733,4,1
36-50,16.754043356272472,4,2
18-25,22.673821855361325,6,2
36-50,11.250692301467321,3,1
36-50,19.10366849572576,5,3
26-35,31.846694576215356,7,3
Under 18,7.16479396660702,2,1
Under 18,7.673998120700725,1,1
26-35,13.528105718412215,4,2
36-50,5.612971399971887,1,1
26-35,40.17332771318219,10,4
18-25,20.843389844591638,4,1
Under 18,15.306810988997617,4,1
26-35,14.678761131925668,3,1
26-35,42.60971253654381,11,4
18-25,24.585132623725613,6,2
Under 18,19.10129425588402,4,2
18-25,28.536634209450806,7,2
26-35,28.11008020498808,6,2
26-35,20.984163363695867,5,1
36-50,18.36152595224208,4,2
26-35,20.276806969739223,6,3
Under 18,12.887839285340121,3,1
26-35,33.89260353523633,9,4
50+,15.41009347499895,3,1
50+,24.765923380903665,7,2
36-50,17.02788265873073,5,2
18-25,15.806860444691655,4,1
36-50,19.28551337330801,6,2
36-50,16.605541596848337,4,1
26-35,20.308579212434857,4,1
18-25,23.854030622994628,5,2
50+,24.00996473495905,6,2
18-25,22.093460667885797,5,2
Under 18,11.66522349177028,2,1
Under 18,15.803480263051203,4,2
26-35,20.37103812542081,4,2
18-25,31.90354045156213,7,2
Under 18,26.898887079427748,6,2
26-35,34.71368590489179,7,2
36-50,17.746292818246225,3,1
26-35,14.812376978917383,3,1
18-25,24.01364117514348,5,2
26-35,21.318300777053032,4,1
Under 18,22.041100587671895,4,1
18-25,22.887277331014037,7,4
18-25,17.234212917165088,5,3
36-50,28.02466513600389,7,3
18-25,9.77720308511369,2,1
Under 18,20.765775300394655,6,2
18-25,24.749431068986837,6,2
18-25,31.91586461065787,9,3
50+,18.674072009508567,5,1
50+,24.287143886628726,5,2
18-25,28.34232084802875,6,3
18-25,36.3576106295208,8,2
18-25,22.266142853770575,5,1
36-50,34.312477110022,7,4
Under 18,25.6704558837875,5,2
Under 18,9.261036357260139,2,1
26-35,25.229882213488015,6,2
18-25,13.58413908137727,4,2
Under 18,30.711796872903097,6,2
18-25,21.18004239380478,6,3
18-25,10.763116533944695,2,1
26-35,32.062170454353165,10,6
50+,24.607748525784434,6,2
Under 18,17.17778434259094,3,1
18-25,16.870719394764468,3,1
50+,19.00833987227893,4,1
36-50,11.135922897003248,2,1
18-25,24.968036993791145,7,2
26-35,38.5304932990666,9,3
Under 18,15.445145195408283,4,2
26-35,39.744473344895184,12,6
50+,22.974123385071792,7,4
26-35,24.383817104620483,7,3
18-25,24.443850413251283,5,2
18-25,31.183820120584095,7,2
26-35,26.134545163001697,7,3
26-35,28.140570720671494,8,3
26-35,20.716183419241247,5,2
Under 18,19.160864999462486,4,1
26-35,30.606400745609122,8,2
26-35,23.55719118609267,6,2
18-25,16.47593566078933,4,2
18-25,28.056905698826583,5,1
18-25,23.37752412445375,5,3
26-35,21.15909523304822,4,1
26-35,39.022423800755845,8,2
36-50,34.68169981463753,7,3
18-25,27.102201506967315,7,4
50+,12.026716784777108,3,1
26-35,28.2562816940657,8,5
18-25,24.120343075741232,6,2
Under 18,8.905259268063215,2,1
18-25,28.344489328163515,6,2
50+,19.045799612677325,3,1
18-25,27.858021306416987,5,1
18-25,17.86125465561802,4,1
18-25,23.389544801823963,6,2
36-50,25.1914592423247,6,2
18-25,21.32011434491954,6,2
18-25,23.439683087604617,4,2
18-25,19.040244538683776,3,1
18-25,11.718731013565382,3,1
18-25,5.7081893298190725,1,1
26-35,20.061206685605512,4,2
36-50,26.744881499265663,7,3
36-50,15.76694145739147,4,1
36-50,28.364831229312678,7,3
Under 18,29.738300783278582,7,2
36-50,24.836310337799073,7,2
Under 18,18.838308277695596,4,2
Under 18,27.1729577562073,8,3
50+,23.785090729378403,5,3
36-50,20.64935775566952,5,1
26-35,25.678501353314957,7,2
36-50,17.11902309552641,3,1
50+,19.431003183041675,4,1
26-35,8.464341293723727,2,1
26-35,22.659710118027935,4,1
36-50,16.880643511681097,3,1
18-25,19.38341837466105,5,2
18-25,14.433565392329502,4,1
36-50,10.521531958366628,3,1
18-25,15.422766415638813,3,1
Under 18,16.670290658607115,3,1
18-25,27.4566080029349,6,2
18-25,15.51248697961437,5,1
50+,13.762376619076933,4,1
26-35,15.464861384715777,3,1
26-35,34.14039505043811,8,5
50+,16.884917525767168,3,1
50+,19.361637672647543,5,2
26-35,12.649714172689396,2,1
50+,9.225789023138805,2,1
18-25,13.686869912474931,4,2
18-25,31.36256558299713,8,3
18-25,12.360147191683375,3,1
26-35,19.991064484268147,4,2
26-35,25.103300465830568,6,3
26-35,19.99873979637818,6,3
26-35,28.827711202595857,7,3
Under 18,14.182452957136693,4,1
Under 18,12.292917917955117,2,1
26-35,46.74261101815335,12,4
18-25,13.442676381548896,3,1
26-35,31.361295994708904,6,2
26-35,17.462099406821984,4,2
26-35,12.672423734728842,3,1
18-25,19.36818727452205,4,1
26-35,14.272761844594122,4,1
36-50,19.641127771010304,4,1
50+,14.020772362349707,3,1
36-50,29.511107322687373,6,2
26-35,12.664489287763631,3,1
18-25,24.73120369688103,5,1
26-35,27.280848871988123,6,2
50+,16.854578578873856,4,2
18-25,14.692911486166219,3,1
18-25,21.205937956594866,4,1
Under 18,21.57700703737568,5,1
26-35,28.14998286760751,8,2
18-25,18.116059568505438,4,2
Under 18,11.98483953648442,3,1
36-50,27.27078533640862,7,2
26-35,24.972458768591956,7,4
